Asiento;SubCta;Subcuenta;Fecha;Concepto;Debe;Haber;Doc.
34629;5729003;Subcuenta  5729003;22/07/2017;Concepto Asiento  34629;1.108,66;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;11;0;
34629;6270002;Subcuenta  6270002;22/07/2017;Concepto Asiento  34629;24,14;0;
34629;6270006;Subcuenta  6270006;22/07/2017;Concepto Asiento  34629;1,5;0;
34629;5700003;Subcuenta  5700003;22/07/2017;Concepto Asiento  34629;1.230,65;0;
34629;5700005;Subcuenta  5700005;22/07/2017;Concepto Asiento  34629;0;1.337,29;
34629;5720501;Subcuenta  5720501;22/07/2017;Concepto Asiento  34629;1.337,29;0;
34629;4300005;Subcuenta  4300005;22/07/2017;Concepto Asiento  34629;0;2.575,77;
34629;5729005;Subcuenta  5729005;22/07/2017;Concepto Asiento  34629;1.059,65;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;10,42;0;
34629;5700005;Subcuenta  5700005;22/07/2017;Concepto Asiento  34629;1.505,70;0;
34629;5700006;Subcuenta  5700006;22/07/2017;Concepto Asiento  34629;0;604,68;
34629;5721201;Subcuenta  5721201;22/07/2017;Concepto Asiento  34629;604,68;0;
34629;4300006;Subcuenta  4300006;22/07/2017;Concepto Asiento  34629;0;1.834,29;
34629;5729006;Subcuenta  5729006;22/07/2017;Concepto Asiento  34629;604,39;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;3,16;0;
34629;5700006;Subcuenta  5700006;22/07/2017;Concepto Asiento  34629;1.226,74;0;
34629;5700016;Subcuenta  5700016;22/07/2017;Concepto Asiento  34629;0;1.548,50;
34629;5720601;Subcuenta  5720601;22/07/2017;Concepto Asiento  34629;1.548,50;0;
34629;4300016;Subcuenta  4300016;22/07/2017;Concepto Asiento  34629;0;3.837,78;
34629;5729016;Subcuenta  5729016;22/07/2017;Concepto Asiento  34629;1.733,96;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;12,59;0;
34629;5700016;Subcuenta  5700016;22/07/2017;Concepto Asiento  34629;2.091,23;0;
34629;5700018;Subcuenta  5700018;22/07/2017;Concepto Asiento  34629;0;852,04;
34629;5720601;Subcuenta  5720601;22/07/2017;Concepto Asiento  34629;852,04;0;
34629;4300018;Subcuenta  4300018;22/07/2017;Concepto Asiento  34629;0;1.125,65;
34629;5729018;Subcuenta  5729018;22/07/2017;Concepto Asiento  34629;537,91;0;
34629;5700018;Subcuenta  5700018;22/07/2017;Concepto Asiento  34629;587,74;0;
34629;5700024;Subcuenta  5700024;22/07/2017;Concepto Asiento  34629;0;1.475,60;
34629;5720301;Subcuenta  5720301;22/07/2017;Concepto Asiento  34629;1.225,61;0;
34629;4300024;Subcuenta  4300024;22/07/2017;Concepto Asiento  34629;0;3.872,25;
34629;5729024;Subcuenta  5729024;22/07/2017;Concepto Asiento  34629;1.326,24;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;5,51;0;
34629;5700024;Subcuenta  5700024;22/07/2017;Concepto Asiento  34629;2.540,50;0;
34629;5700031;Subcuenta  5700031;22/07/2017;Concepto Asiento  34629;0;466,45;
34629;5720601;Subcuenta  5720601;22/07/2017;Concepto Asiento  34629;466,45;0;
34629;4300031;Subcuenta  4300031;22/07/2017;Concepto Asiento  34629;0;1.251,94;
34629;5729031;Subcuenta  5729031;22/07/2017;Concepto Asiento  34629;457,9;0;
34629;438001;Subcuenta  438001;22/07/2017;Concepto Asiento  34629;45,94;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;1,13;0;
34629;5700031;Subcuenta  5700031;22/07/2017;Concepto Asiento  34629;746,97;0;
34629;5700104;Subcuenta  5700104;22/07/2017;Concepto Asiento  34629;0;1.194,23;
34629;5720101;Subcuenta  5720101;22/07/2017;Concepto Asiento  34629;1.194,23;0;
34629;4300104;Subcuenta  4300104;22/07/2017;Concepto Asiento  34629;0;2.522,96;
34629;5729104;Subcuenta  5729104;22/07/2017;Concepto Asiento  34629;1.075,83;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;12,46;0;
34629;6270002;Subcuenta  6270002;22/07/2017;Concepto Asiento  34629;9,8;0;
34629;5700104;Subcuenta  5700104;22/07/2017;Concepto Asiento  34629;1.424,87;0;
34629;5700114;Subcuenta  5700114;22/07/2017;Concepto Asiento  34629;0;549,8;
34629;5721901;Subcuenta  5721901;22/07/2017;Concepto Asiento  34629;549,8;0;
34629;4300114;Subcuenta  4300114;22/07/2017;Concepto Asiento  34629;0;1.418,05;
34629;5729114;Subcuenta  5729114;22/07/2017;Concepto Asiento  34629;734,8;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;23,37;0;
34629;5700114;Subcuenta  5700114;22/07/2017;Concepto Asiento  34629;659,88;0;
34629;5700115;Subcuenta  5700115;22/07/2017;Concepto Asiento  34629;0;464,34;
34629;5720601;Subcuenta  5720601;22/07/2017;Concepto Asiento  34629;464,34;0;
34629;4300115;Subcuenta  4300115;22/07/2017;Concepto Asiento  34629;0;942,65;
34629;5729115;Subcuenta  5729115;22/07/2017;Concepto Asiento  34629;325,45;0;
34629;438001;Subcuenta  438001;22/07/2017;Concepto Asiento  34629;0;64,94;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;1,7;0;
34629;5700115;Subcuenta  5700115;22/07/2017;Concepto Asiento  34629;680,44;0;
34629;5700120;Subcuenta  5700120;22/07/2017;Concepto Asiento  34629;0;1.251,02;
34629;5720101;Subcuenta  5720101;22/07/2017;Concepto Asiento  34629;1.251,02;0;
34629;4300120;Subcuenta  4300120;22/07/2017;Concepto Asiento  34629;0;3.726,10;
34629;5729120;Subcuenta  5729120;22/07/2017;Concepto Asiento  34629;2.256,76;0;
34629;438001;Subcuenta  438001;22/07/2017;Concepto Asiento  34629;11,15;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;21,88;0;
34629;5700120;Subcuenta  5700120;22/07/2017;Concepto Asiento  34629;1.436,31;0;
34629;5700122;Subcuenta  5700122;22/07/2017;Concepto Asiento  34629;0;1.016,97;
34629;5720101;Subcuenta  5720101;22/07/2017;Concepto Asiento  34629;1.016,97;0;
34629;4300122;Subcuenta  4300122;22/07/2017;Concepto Asiento  34629;0;2.742,66;
34629;5729122;Subcuenta  5729122;22/07/2017;Concepto Asiento  34629;1.888,81;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;14,42;0;
34629;5700122;Subcuenta  5700122;22/07/2017;Concepto Asiento  34629;839,43;0;
34629;5700125;Subcuenta  5700125;22/07/2017;Concepto Asiento  34629;0;1.622,59;
34629;5721401;Subcuenta  5721401;22/07/2017;Concepto Asiento  34629;1.622,59;0;
34629;4300125;Subcuenta  4300125;22/07/2017;Concepto Asiento  34629;0;2.933,32;
34629;5729125;Subcuenta  5729125;22/07/2017;Concepto Asiento  34629;1.036,76;0;
34629;6270003;Subcuenta  6270003;22/07/2017;Concepto Asiento  34629;5,21;0;
34629;5700125;Subcuenta  5700125;22/07/2017;Concepto Asiento  34629;1.891,35;0;
34629;5559002;Subcuenta  5559002;22/07/2017;Concepto Asiento  34629;249,99;0;
34729;5720501;Subcuenta  5720501;22/07/2017;Concepto Asiento  34729;0;678,34;
34729;4100032;Subcuenta  4100032;22/07/2017;Concepto Asiento  34729;678,34;0;
34729;5720501;Subcuenta  5720501;22/07/2017;Concepto Asiento  34729;0;480,77;
34729;4100032;Subcuenta  4100032;22/07/2017;Concepto Asiento  34729;480,77;0;
35014;6230003;Subcuenta  6230003;22/07/2017;Concepto Asiento  35014;285,71;0;
35014;4720000;Subcuenta  4720000;22/07/2017;Concepto Asiento  35014;60;0;
35014;4100078;Subcuenta  4100078;22/07/2017;Concepto Asiento  35014;0;345,71;
35080;5720601;Subcuenta  5720601;22/07/2017;Concepto Asiento  35080;0;4.200,00;
35080;4030010;Subcuenta  4030010;22/07/2017;Concepto Asiento  35080;4.200,00;0;
34138;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34138;0;13,54;
34138;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34138;0;1,35;
34138;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34138;0;1.150,32;
34138;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34138;0;241,57;
34138;4300003;Subcuenta  4300003;23/07/2017;Concepto Asiento  34138;1.406,78;0;
34139;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34139;0;10,43;
34139;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34139;0;1,04;
34139;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34139;0;696,72;
34139;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34139;0;146,31;
34139;4300005;Subcuenta  4300005;23/07/2017;Concepto Asiento  34139;854,5;0;
34140;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34140;0;0,91;
34140;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34140;0;0,09;
34140;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34140;0;1.112,38;
34140;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34140;0;233,6;
34140;4300006;Subcuenta  4300006;23/07/2017;Concepto Asiento  34140;1.346,98;0;
34141;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34141;0;20,85;
34141;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34141;0;2,08;
34141;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34141;0;1.828,81;
34141;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34141;0;384,05;
34141;4300104;Subcuenta  4300104;23/07/2017;Concepto Asiento  34141;2.235,79;0;
34142;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34142;0;441,9;
34142;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34142;0;92,8;
34142;4300114;Subcuenta  4300114;23/07/2017;Concepto Asiento  34142;534,7;0;
34143;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34143;0;3,63;
34143;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34143;0;0,36;
34143;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34143;0;1.693,68;
34143;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34143;0;355,67;
34143;4300115;Subcuenta  4300115;23/07/2017;Concepto Asiento  34143;2.053,34;0;
34144;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34144;0;15,75;
34144;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34144;0;1,58;
34144;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34144;0;3.824,76;
34144;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34144;0;803,2;
34144;4300120;Subcuenta  4300120;23/07/2017;Concepto Asiento  34144;4.645,29;0;
34145;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34145;0;1.807,30;
34145;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34145;0;379,54;
34145;4300122;Subcuenta  4300122;23/07/2017;Concepto Asiento  34145;2.186,84;0;
34146;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34146;0;30,62;
34146;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34146;0;3,06;
34146;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34146;0;1.846,70;
34146;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34146;0;387,81;
34146;4300125;Subcuenta  4300125;23/07/2017;Concepto Asiento  34146;2.268,19;0;
34147;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34147;0;30,36;
34147;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34147;0;3,04;
34147;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34147;0;1.497,03;
34147;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34147;0;314,37;
34147;4300016;Subcuenta  4300016;23/07/2017;Concepto Asiento  34147;1.844,80;0;
34148;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34148;0;11,32;
34148;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34148;0;1,13;
34148;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34148;0;845,45;
34148;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34148;0;177,54;
34148;4300018;Subcuenta  4300018;23/07/2017;Concepto Asiento  34148;1.035,44;0;
34149;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34149;0;13,18;
34149;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34149;0;1,32;
34149;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34149;0;1.406,09;
34149;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34149;0;295,27;
34149;4300024;Subcuenta  4300024;23/07/2017;Concepto Asiento  34149;1.715,86;0;
34150;7000000;Subcuenta  7000000;23/07/2017;Concepto Asiento  34150;0;701,02;
34150;4770000;Subcuenta  4770000;23/07/2017;Concepto Asiento  34150;0;147,22;
34150;4300031;Subcuenta  4300031;23/07/2017;Concepto Asiento  34150;848,24;0;
34417;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34417;13,54;0;
34417;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34417;1,35;0;
34417;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34417;1.150,32;0;
34417;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34417;241,57;0;
34417;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34417;0;1.406,78;
34418;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34418;10,43;0;
34418;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34418;1,04;0;
34418;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34418;696,72;0;
34418;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34418;146,31;0;
34418;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34418;0;854,5;
34419;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34419;0,91;0;
34419;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34419;0,09;0;
34419;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34419;1.112,38;0;
34419;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34419;233,6;0;
34419;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34419;0;1.346,98;
34420;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34420;20,85;0;
34420;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34420;2,08;0;
34420;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34420;1.828,81;0;
34420;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34420;384,05;0;
34420;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34420;0;2.235,79;
34421;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34421;441,9;0;
34421;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34421;92,8;0;
34421;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34421;0;534,7;
34422;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34422;3,63;0;
34422;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34422;0,36;0;
34422;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34422;1.693,68;0;
34422;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34422;355,67;0;
34422;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34422;0;2.053,34;
34423;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34423;15,75;0;
34423;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34423;1,58;0;
34423;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34423;3.824,76;0;
34423;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34423;803,2;0;
34423;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34423;0;4.645,29;
34424;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34424;1.807,30;0;
34424;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34424;379,54;0;
34424;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34424;0;2.186,84;
34425;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34425;30,62;0;
34425;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34425;3,06;0;
34425;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34425;1.846,70;0;
34425;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34425;387,81;0;
34425;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34425;0;2.268,19;
34426;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34426;30,36;0;
34426;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34426;3,04;0;
34426;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34426;1.497,03;0;
34426;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34426;314,37;0;
34426;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34426;0;1.844,80;
34427;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34427;11,32;0;
34427;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34427;1,13;0;
34427;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34427;845,45;0;
34427;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34427;177,54;0;
34427;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34427;0;1.035,44;
34428;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34428;13,18;0;
34428;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34428;1,32;0;
34428;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34428;1.406,09;0;
34428;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34428;295,27;0;
34428;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34428;0;1.715,86;
34429;6000000;Subcuenta  6000000;23/07/2017;Concepto Asiento  34429;701,02;0;
34429;4720000;Subcuenta  4720000;23/07/2017;Concepto Asiento  34429;147,22;0;
34429;4030001;Subcuenta  4030001;23/07/2017;Concepto Asiento  34429;0;848,24;
34630;5700003;Subcuenta  5700003;23/07/2017;Concepto Asiento  34630;0;1.230,65;
34630;5721901;Subcuenta  5721901;23/07/2017;Concepto Asiento  34630;1.230,65;0;
34630;4300003;Subcuenta  4300003;23/07/2017;Concepto Asiento  34630;0;1.406,78;
34630;5729003;Subcuenta  5729003;23/07/2017;Concepto Asiento  34630;601,41;0;
34630;6270003;Subcuenta  6270003;23/07/2017;Concepto Asiento  34630;25,54;0;
34630;6270002;Subcuenta  6270002;23/07/2017;Concepto Asiento  34630;10,45;0;
34630;5700003;Subcuenta  5700003;23/07/2017;Concepto Asiento  34630;769,38;0;
34630;5700005;Subcuenta  5700005;23/07/2017;Concepto Asiento  34630;0;1.505,70;
34630;5720501;Subcuenta  5720501;23/07/2017;Concepto Asiento  34630;1.505,70;0;
34630;4300005;Subcuenta  4300005;23/07/2017;Concepto Asiento  34630;0;854,5;
34630;5729005;Subcuenta  5729005;23/07/2017;Concepto Asiento  34630;178,57;0;
34630;6270003;Subcuenta  6270003;23/07/2017;Concepto Asiento  34630;2,94;0;
34630;5700005;Subcuenta  5700005;23/07/2017;Concepto Asiento  34630;672,99;0;
34630;5700006;Subcuenta  5700006;23/07/2017;Concepto Asiento  34630;0;1.226,74;
34630;5721201;Subcuenta  5721201;23/07/2017;Concepto Asiento  34630;1.226,74;0;
34630;4300006;Subcuenta  4300006;23/07/2017;Concepto Asiento  34630;0;1.346,98;
34630;5729006;Subcuenta  5729006;23/07/2017;Concepto Asiento  34630;874,16;0;
34630;6270003;Subcuenta  6270003;23/07/2017;Concepto Asiento  34630;2,46;0;
34630;6270002;Subcuenta  6270002;23/07/2017;Concepto Asiento  34630;3,59;0;
34630;5700006;Subcuenta  5700006;23/07/2017;Concepto Asiento  34630;466,77;0;
34630;5700016;Subcuenta  5700016;23/07/2017;Concepto Asiento  34630;0;2.091,23;
34630;5720601;Subcuenta  5720601;23/07/2017;Concepto Asiento  34630;2.091,23;0;
34630;4300016;Subcuenta  4300016;23/07/2017;Concepto Asiento  34630;0;1.844,80;
34630;5729016;Subcuenta  5729016;23/07/2017;Concepto Asiento  34630;802,45;0;
34630;5700016;Subcuenta  5700016;23/07/2017;Concepto Asiento  34630;1.042,35;0;
34630;5700018;Subcuenta  5700018;23/07/2017;Concepto Asiento  34630;0;587,74;
34630;5720601;Subcuenta  5720601;23/07/2017;Concepto Asiento  34630;587,74;0;
34630;4300018;Subcuenta  4300018;23/07/2017;Concepto Asiento  34630;0;1.035,44;
34630;5729018;Subcuenta  5729018;23/07/2017;Concepto Asiento  34630;277,65;0;
34630;6270003;Subcuenta  6270003;23/07/2017;Concepto Asiento  34630;2,44;0;
34630;5700018;Subcuenta  5700018;23/07/2017;Concepto Asiento  34630;755,35;0;
34630;5700024;Subcuenta  5700024;23/07/2017;Concepto Asiento  34630;0;2.540,50;
34630;5720301;Subcuenta  5720301;23/07/2017;Concepto Asiento  34630;2.540,50;0;
34630;4300024;Subcuenta  4300024;23/07/2017;Concepto Asiento  34630;0;1.715,86;
34630;5729024;Subcuenta  5729024;23/07/2017;Concepto Asiento  34630;918,93;0;
34630;5700024;Subcuenta  5700024;23/07/2017;Concepto Asiento  34630;796,93;0;
34630;5700031;Subcuenta  5700031;23/07/2017;Concepto Asiento  34630;0;746,97;
34630;5720601;Subcuenta  5720601;23/07/2017;Concepto Asiento  34630;746,97;0;
34630;4300031;Subcuenta  4300031;23/07/2017;Concepto Asiento  34630;0;848,24;
34630;5729031;Subcuenta  5729031;23/07/2017;Concepto Asiento  34630;333,43;0;
34630;6270003;Subcuenta  6270003;23/07/2017;Concepto Asiento  34630;4,17;0;
34630;5700031;Subcuenta  5700031;23/07/2017;Concepto Asiento  34630;510,64;0;
34630;5700104;Subcuenta  5700104;23/07/2017;Concepto Asiento  34630;0;1.424,87;
34630;5720101;Subcuenta  5720101;23/07/2017;Concepto Asiento  34630;1.424,87;0;
34630;4300104;Subcuenta  4300104;23/07/2017;Concepto Asiento  34630;0;2.235,79;
34630;5729104;Subcuenta  5729104;23/07/2017;Concepto Asiento  34630;803,36;0;
34630;6270003;Subcuenta  6270003;23/07/2017;Concepto Asiento  34630;1,74;0;
34630;6270002;Subcuenta  6270002;23/07/2017;Concepto Asiento  34630;20,3;0;
34630;5700104;Subcuenta  5700104;23/07/2017;Concepto Asiento  34630;1.410,39;0;
34630;5700114;Subcuenta  5700114;23/07/2017;Concepto Asiento  34630;0;659,88;
34630;5721901;Subcuenta  5721901;23/07/2017;Concepto Asiento  34630;659,88;0;
34630;4300114;Subcuenta  4300114;23/07/2017;Concepto Asiento  34630;0;534,7;
34630;5729114;Subcuenta  5729114;23/07/2017;Concepto Asiento  34630;171,11;0;
34630;5700114;Subcuenta  5700114;23/07/2017;Concepto Asiento  34630;363,59;0;
34630;5700115;Subcuenta  5700115;23/07/2017;Concepto Asiento  34630;0;680,44;
34630;5720601;Subcuenta  5720601;23/07/2017;Concepto Asiento  34630;680,44;0;
